,State,Origin,Agency Name,Agency Type Name,State Abbr,Division Name,Region Name,Region Desc,County Name,NIBRS,Latitude,Longitude,NIBRS Start Date
404,AL,AL0590000,Shelby County Sheriff's Office,County,AL,East South Central,South,Region III,SHELBY,False,33.262937,-86.678104,
405,AL,AL0590100,Calera Police Department,City,AL,East South Central,South,Region III,CHILTON; SHELBY,False,33.262937,-86.678104,
406,AL,AL0590200,Columbiana Police Department,City,AL,East South Central,South,Region III,SHELBY,False,33.177193,-86.60668,
407,AL,AL0590300,Montevallo Police Department,City,AL,East South Central,South,Region III,SHELBY,False,33.099293,-86.86463,
408,AL,AL0590400,Alabaster Police Department,City,AL,East South Central,South,Region III,SHELBY,False,33.24704,-86.81563,
409,AL,AL0590600,Pelham Police Department,City,AL,East South Central,South,Region III,SHELBY,False,33.262937,-86.678104,
410,AL,AL0590700,Helena Police Department,City,AL,East South Central,South,Region III,JEFFERSON; SHELBY,False,33.262937,-86.678104,
411,AL,AL0590900,Harpersville Police Department,City,AL,East South Central,South,Region III,SHELBY,False,33.262937,-86.678104,
412,AL,AL0591100,University of Montevallo,University or College,AL,East South Central,South,Region III,SHELBY,False,33.262937,-86.678104,
413,AL,AL0600000,Sumter County Sheriff's Office,County,AL,East South Central,South,Region III,SUMTER,False,32.597481,-88.200057,
414,AL,AL0600100,York Police Department,City,AL,East South Central,South,Region III,SUMTER,False,32.597481,-88.200057,
415,AL,AL0600200,Livingston Police Department,City,AL,East South Central,South,Region III,SUMTER,False,32.597481,-88.200057,
416,AL,AL0600300,Cuba Police Department,City,AL,East South Central,South,Region III,SUMTER,False,32.597481,-88.200057,
417,AL,AL0600500,University of West Alabama,University or College,AL,East South Central,South,Region III,SUMTER,False,32.597481,-88.200057,
418,AL,AL0610000,Talladega County Sheriff's Office,County,AL,East South Central,South,Region III,TALLADEGA,False,33.369277,-86.175805,
419,AL,AL0610100,Sylacauga Police Department,City,AL,East South Central,South,Region III,TALLADEGA,False,33.369277,-86.175805,
420,AL,AL0610200,Talladega Police Department,City,AL,East South Central,South,Region III,TALLADEGA,False,33.369277,-86.175805,
421,AL,AL0610300,Childersburg Police Department,City,AL,East South Central,South,Region III,TALLADEGA,False,33.278336,-86.35341,
422,AL,AL0610400,Lincoln Police Department,City,AL,East South Central,South,Region III,TALLADEGA,False,33.369277,-86.175805,
423,AL,AL0611200,Munford Police Department,City,AL,East South Central,South,Region III,TALLADEGA,False,33.369277,-86.175805,
424,AL,AL0620000,Tallapoosa County Sheriff's Office,County,AL,East South Central,South,Region III,TALLAPOOSA,False,32.814243,-85.77444,
425,AL,AL0620100,Alexander City Police Department,City,AL,East South Central,South,Region III,TALLAPOOSA,False,32.863369,-85.799553,
426,AL,AL0620200,Dadeville Police Department,City,AL,East South Central,South,Region III,TALLAPOOSA,False,32.829388,-85.76364,
427,AL,AL0620300,Camp Hill Police Department,City,AL,East South Central,South,Region III,TALLAPOOSA,False,32.863369,-85.799553,
428,AL,AL0620600,New Site Police Department,City,AL,East South Central,South,Region III,TALLAPOOSA,False,32.863369,-85.799553,
429,AL,AL0620700,Jacksons Gap Police Department,City,AL,East South Central,South,Region III,TALLAPOOSA,False,32.863369,-85.799553,
430,AL,AL0630000,Tuscaloosa County Sheriff's Office,County,AL,East South Central,South,Region III,TUSCALOOSA,False,33.290202,-87.52286,
431,AL,AL0630100,Tuscaloosa Police Department,City,AL,East South Central,South,Region III,TUSCALOOSA,False,33.173267,-87.55792,
432,AL,AL0630200,Northport Police Department,City,AL,East South Central,South,Region III,TUSCALOOSA,False,33.290202,-87.52286,
433,AL,AL0630300,University of Alabama: Tuscaloosa,University or College,AL,East South Central,South,Region III,TUSCALOOSA,False,33.290202,-87.52286,
434,AL,AL0630700,Vance Police Department,City,AL,East South Central,South,Region III,BIBB; TUSCALOOSA,False,33.290202,-87.52286,
435,AL,AL0630800,Brookwood Police Department,City,AL,East South Central,South,Region III,TUSCALOOSA,False,33.290202,-87.52286,
436,AL,AL0631100,Lake View Police Department,City,AL,East South Central,South,Region III,JEFFERSON; TUSCALOOSA,False,33.290202,-87.52286,
437,AL,AL0631400,Coaling Police Department,City,AL,East South Central,South,Region III,TUSCALOOSA,False,33.290202,-87.52286,
438,AL,AL0640000,Walker County Sheriff's Office,County,AL,East South Central,South,Region III,WALKER,False,33.832783,-87.276886,
439,AL,AL0640100,Jasper Police Department,City,AL,East South Central,South,Region III,WALKER,False,33.835384,-87.27464,
440,AL,AL0640200,Carbon Hill Police Department,City,AL,East South Central,South,Region III,WALKER,False,33.791558,-87.301094,
441,AL,AL0640300,Cordova Police Department,City,AL,East South Central,South,Region III,WALKER,False,33.791558,-87.301094,
442,AL,AL0640400,Dora Police Department,City,AL,East South Central,South,Region III,WALKER,False,33.738365,-87.08069,
443,AL,AL0640500,Sumiton Police Department,City,AL,East South Central,South,Region III,JEFFERSON; WALKER,False,33.791558,-87.301094,
444,AL,AL0640600,Parrish Police Department,City,AL,East South Central,South,Region III,WALKER,False,33.791558,-87.301094,
445,AL,AL0640700,Oakman Police Department,City,AL,East South Central,South,Region III,WALKER,False,33.791558,-87.301094,
446,AL,AL0640900,Sipsey Police Department,City,AL,East South Central,South,Region III,WALKER,False,33.791558,-87.301094,
447,AL,AL0641100,Bevill State Community College,University or College,AL,East South Central,South,Region III,WALKER,False,33.791558,-87.301094,
448,AL,AL0650000,Washington County Sheriff's Office,County,AL,East South Central,South,Region III,WASHINGTON,False,31.405217,-88.197564,
449,AL,AL0650100,McIntosh Police Department,City,AL,East South Central,South,Region III,WASHINGTON,False,31.405217,-88.197564,
450,AL,AL0650200,Millry Police Department,City,AL,East South Central,South,Region III,WASHINGTON,False,31.405217,-88.197564,
451,AL,AL0650300,Chatom Police Department,City,AL,East South Central,South,Region III,WASHINGTON,False,31.405217,-88.197564,
452,AL,AL0660000,Wilcox County Sheriff's Office,County,AL,East South Central,South,Region III,WILCOX,False,31.990372,-87.302216,
453,AL,AL0660100,Camden Police Department,City,AL,East South Central,South,Region III,WILCOX,False,31.990372,-87.302216,
454,AL,AL0660200,Pine Hill Police Department,City,AL,East South Central,South,Region III,WILCOX,False,31.990372,-87.302216,
455,AL,AL0670000,Winston County Sheriff's Office,County,AL,East South Central,South,Region III,WINSTON,False,34.155888,-87.364147,
456,AL,AL0670100,Double Springs Police Department,City,AL,East South Central,South,Region III,WINSTON,False,34.155888,-87.364147,
457,AL,AL0670200,Haleyville Police Department,City,AL,East South Central,South,Region III,MARION; WINSTON,False,34.155888,-87.364147,
458,AL,AL0670300,Addison Police Department,City,AL,East South Central,South,Region III,WINSTON,False,34.155888,-87.364147,
459,AL,AL0670400,Arley Police Department,City,AL,East South Central,South,Region III,WINSTON,False,34.155888,-87.364147,
460,AL,AL0670500,Lynn Police Department,City,AL,East South Central,South,Region III,WINSTON,False,34.155888,-87.364147,
461,AL,ALDI00300,Poarch Creek Tribal,Tribal,AL,East South Central,South,Region III,,False,31.121747,-87.168429,
462,AR,AR0010000,Arkansas County Sheriff's Office,County,AR,West South Central,South,Region III,ARKANSAS,True,34.500004,-91.55133,01/01/2003
463,AR,AR0010100,De Witt Police Department,City,AR,West South Central,South,Region III,ARKANSAS,True,34.29578,-91.33483,10/01/2003
464,AR,AR0010200,Stuttgart Police Department,City,AR,West South Central,South,Region III,ARKANSAS,True,34.498188,-91.55266,01/01/2004
465,AR,AR0010500,St. Charles Police Department,City,AR,West South Central,South,Region III,ARKANSAS,True,34.289573,-91.376547,02/01/2014
466,AR,AR0020000,Ashley County Sheriff's Office,County,AR,West South Central,South,Region III,ASHLEY,True,33.22701,-91.79664,01/01/2008
467,AR,AR0020100,Crossett Police Department,City,AR,West South Central,South,Region III,ASHLEY,True,33.190835,-91.772267,07/01/2003
468,AR,AR0020200,Hamburg Police Department,City,AR,West South Central,South,Region III,ASHLEY,True,33.190835,-91.772267,01/01/2003
469,AR,AR0030000,Baxter County Sheriff's Office,County,AR,West South Central,South,Region III,BAXTER,True,36.28071,-92.330438,10/01/2002
470,AR,AR0030100,Mountain Home Police Department,City,AR,West South Central,South,Region III,BAXTER,True,36.333,-92.38602,10/01/2002
471,AR,AR0030200,Cotter Police Department,City,AR,West South Central,South,Region III,BAXTER,True,36.28071,-92.330438,10/01/2003
472,AR,AR0030300,Gassville Police Department,City,AR,West South Central,South,Region III,BAXTER,True,36.28071,-92.330438,01/01/2003
473,AR,AR0030400,Lakeview Police Department,City,AR,West South Central,South,Region III,BAXTER,True,36.28071,-92.330438,01/01/2003
474,AR,AR0030500,Norfork Police Department,City,AR,West South Central,South,Region III,BAXTER,True,36.28071,-92.330438,02/01/2014
475,AR,AR0040000,Benton County Sheriff's Office,County,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,01/01/2006
476,AR,AR0040100,Bentonville Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.38833,-94.21991,01/01/2008
477,AR,AR0040200,Rogers Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,01/01/2008
478,AR,AR0040300,Siloam Springs Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.18789,-94.54058,01/01/2008
479,AR,AR0040400,Pea Ridge Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,01/01/2003
480,AR,AR0040500,Gentry Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.267563,-94.483574,01/01/2003
481,AR,AR0040600,Lowell Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.2561,-94.13233,01/01/2003
482,AR,AR0040700,Gravette Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.42675,-94.45365,01/01/2003
483,AR,AR0040800,Decatur Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,10/01/2003
484,AR,AR0040900,Cave Springs Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,12/01/2003
485,AR,AR0041100,Sulphur Springs Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,01/01/2004
486,AR,AR0041200,Bethel Heights Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,09/01/2014
487,AR,AR0041300,Centerton Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,01/01/2003
488,AR,AR0041400,Northwest Arkansas Community College,University or College,AR,West South Central,South,Region III,BENTON,False,36.337825,-94.256187,12/01/2009
489,AR,AR0041600,Little Flock Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.37721,-94.13746,01/01/2005
490,AR,AR0041700,Northwest Arkansas Regional Airport,Other,AR,West South Central,South,Region III,BENTON,True,,,01/01/2016
491,AR,AR0042000,Highfill Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.25874,-94.350586,04/01/2007
492,AR,AR0042100,Bella Vista Police Department,City,AR,West South Central,South,Region III,BENTON,True,36.337825,-94.256187,01/01/2008
493,AR,AR0050000,Boone County Sheriff's Office,County,AR,West South Central,South,Region III,BOONE,True,36.304308,-93.079204,01/01/2008
494,AR,AR0050100,Harrison Police Department,City,AR,West South Central,South,Region III,BOONE,True,36.304308,-93.079204,12/01/2002
495,AR,AR0050200,Diamond City Police Department,City,AR,West South Central,South,Region III,BOONE,True,36.304308,-93.079204,01/01/2008
496,AR,AR0060000,Bradley County Sheriff's Office,County,AR,West South Central,South,Region III,BRADLEY,True,33.614407,-92.06419,01/01/2005
497,AR,AR0060100,Warren Police Department,City,AR,West South Central,South,Region III,BRADLEY,True,33.615875,-92.06316,01/01/2003
498,AR,AR0070000,Calhoun County Sheriff's Office,County,AR,West South Central,South,Region III,CALHOUN,True,33.56046,-92.513879,01/01/2003
499,AR,AR0070100,Hampton Police Department,City,AR,West South Central,South,Region III,CALHOUN,True,33.56046,-92.513879,01/01/2003
500,AR,AR0080000,Carroll County Sheriff's Office,County,AR,West South Central,South,Region III,CARROLL,True,36.35576,-93.548454,03/01/2003
501,AR,AR0080100,Berryville Police Department,City,AR,West South Central,South,Region III,CARROLL,True,36.36506,-93.56514,11/01/2003
502,AR,AR0080200,Eureka Springs Police Department,City,AR,West South Central,South,Region III,CARROLL,True,36.337774,-93.541663,11/01/2003
503,AR,AR0080300,Green Forest Police Department,City,AR,West South Central,South,Region III,CARROLL,True,36.337774,-93.541663,12/01/2005
504,AR,AR0090000,Chicot County Sheriff's Office,County,AR,West South Central,South,Region III,CHICOT,True,33.331024,-91.28178,09/01/2007
505,AR,AR0090100,Dermott Police Department,City,AR,West South Central,South,Region III,CHICOT,True,33.267139,-91.297158,01/01/2005
506,AR,AR0090200,Eudora Police Department,City,AR,West South Central,South,Region III,CHICOT,True,33.108925,-91.26192,01/01/2007
507,AR,AR0090300,Lake Village Police Department,City,AR,West South Central,South,Region III,CHICOT,True,33.267139,-91.297158,01/01/2003
508,AR,AR0100000,Clark County Sheriff's Office,County,AR,West South Central,South,Region III,CLARK,True,34.11872,-93.05244,03/01/2003
509,AR,AR0100100,Arkadelphia Police Department,City,AR,West South Central,South,Region III,CLARK,True,34.12099,-93.053696,01/01/2003
510,AR,AR0100200,Gurdon Police Department,City,AR,West South Central,South,Region III,CLARK,True,34.053316,-93.176208,03/01/2003
511,AR,AR0100300,Caddo Valley Police Department,City,AR,West South Central,South,Region III,CLARK,True,34.18449,-93.06645,01/01/2003
512,AR,AR0100400,Henderson State University,University or College,AR,West South Central,South,Region III,CLARK,True,34.053316,-93.176208,01/01/2008
513,AR,AR0100500,Amity Police Department,City,AR,West South Central,South,Region III,CLARK,True,34.053316,-93.176208,03/01/2015
514,AR,AR0110000,Clay County Sheriff's Office,County,AR,West South Central,South,Region III,CLAY,True,36.367302,-90.418704,01/01/2003
515,AR,AR0110100,Corning Police Department,City,AR,West South Central,South,Region III,CLAY,True,36.367302,-90.418704,09/01/2003
516,AR,AR0110200,Piggott Police Department,City,AR,West South Central,South,Region III,CLAY,True,36.381676,-90.19208,01/01/2003
517,AR,AR0120000,Cleburne County Sheriff's Office,County,AR,West South Central,South,Region III,CLEBURNE,True,35.48342,-92.03951,09/01/2003
518,AR,AR0120100,Heber Springs Police Department,City,AR,West South Central,South,Region III,CLEBURNE,True,35.566288,-92.059974,03/01/2003
519,AR,AR0120200,Quitman Police Department,City,AR,West South Central,South,Region III,FAULKNER; CLEBURNE,True,35.566288,-92.059974,04/01/2004
520,AR,AR0120300,Greers Ferry Police Department,City,AR,West South Central,South,Region III,CLEBURNE,True,35.566288,-92.059974,06/01/2004
521,AR,AR0120400,Concord,City,AR,West South Central,South,Region III,CLEBURNE,True,,,01/01/2016
522,AR,AR0130000,Cleveland County Sheriff's Office,County,AR,West South Central,South,Region III,CLEVELAND,True,33.893201,-92.188714,01/01/2003
523,AR,AR0130100,Rison Police Department,City,AR,West South Central,South,Region III,CLEVELAND,True,33.893201,-92.188714,12/01/2003
524,AR,AR0140000,Columbia County Sheriff's Office,County,AR,West South Central,South,Region III,COLUMBIA,True,33.223038,-93.232843,01/01/2003
525,AR,AR0140100,Magnolia Police Department,City,AR,West South Central,South,Region III,COLUMBIA,True,33.223038,-93.232843,01/01/2005
526,AR,AR0140500,Southern Arkansas University,University or College,AR,West South Central,South,Region III,COLUMBIA,True,33.288986,-93.23718,01/01/2010
527,AR,AR0150000,Conway County Sheriff's Office,County,AR,West South Central,South,Region III,CONWAY,True,35.1585,-92.768936,03/01/2003
528,AR,AR0150100,Morrilton Police Department,City,AR,West South Central,South,Region III,CONWAY,True,35.265702,-92.689248,08/01/2004
529,AR,AR0150300,Plumerville Police Department,City,AR,West South Central,South,Region III,CONWAY,True,35.265702,-92.689248,12/01/2003
530,AR,AR0150400,Menifee Police Department,City,AR,West South Central,South,Region III,CONWAY,True,35.265702,-92.689248,05/01/2012
531,AR,AR0150500,University of Arkansas Community College at Morrilton,University or College,AR,West South Central,South,Region III,CONWAY,True,,,03/01/2016
532,AR,AR0160000,Craighead County Sheriff's Office,County,AR,West South Central,South,Region III,CRAIGHEAD,True,35.828268,-90.630411,01/01/2003
533,AR,AR0160100,Jonesboro Police Department,City,AR,West South Central,South,Region III,CRAIGHEAD,True,35.838394,-90.70817,08/01/2003
534,AR,AR0160200,Caraway Police Department,City,AR,West South Central,South,Region III,CRAIGHEAD,True,35.828268,-90.630411,03/01/2005
535,AR,AR0160300,Lake City Police Department,City,AR,West South Central,South,Region III,CRAIGHEAD,True,35.828268,-90.630411,05/01/2003
536,AR,AR0160400,Bay Police Department,City,AR,West South Central,South,Region III,CRAIGHEAD,True,35.828268,-90.630411,06/01/2003
537,AR,AR0160500,Arkansas State University: Jonesboro,University or College,AR,West South Central,South,Region III,CRAIGHEAD,True,35.828268,-90.630411,01/01/2003
538,AR,AR0160600,Monette Police Department,City,AR,West South Central,South,Region III,CRAIGHEAD,True,35.828268,-90.630411,02/01/2007
539,AR,AR0160700,Bono Police Department,City,AR,West South Central,South,Region III,CRAIGHEAD,True,35.828268,-90.630411,04/01/2006
540,AR,AR0161500,Brookland Police Department,City,AR,West South Central,South,Region III,CRAIGHEAD,True,35.828268,-90.630411,09/01/2012
541,AR,AR0170000,Crawford County Sheriff's Office,County,AR,West South Central,South,Region III,CRAWFORD,True,35.583041,-94.236224,01/01/2003
542,AR,AR0170100,Van Buren Police Department,City,AR,West South Central,South,Region III,CRAWFORD,True,35.438732,-94.348175,07/01/2002
543,AR,AR0170200,Alma Police Department,City,AR,West South Central,South,Region III,CRAWFORD,True,35.583041,-94.236224,03/01/2003
544,AR,AR0170300,Mulberry Police Department,City,AR,West South Central,South,Region III,CRAWFORD,True,35.583041,-94.236224,01/01/2007
545,AR,AR0170500,Dyer Police Department,City,AR,West South Central,South,Region III,CRAWFORD,True,35.583041,-94.236224,06/01/2012
546,AR,AR0170600,Mountainburg,City,AR,West South Central,South,Region III,CRAWFORD,True,,,01/01/2017
547,AR,AR0171200,Cedarville,City,AR,West South Central,South,Region III,CRAWFORD,True,,,07/01/2016
548,AR,AR0180000,Crittenden County Sheriff's Office,County,AR,West South Central,South,Region III,CRITTENDEN,True,35.173553,-90.19129,02/01/2003
549,AR,AR0180100,West Memphis Police Department,City,AR,West South Central,South,Region III,CRITTENDEN,True,35.146515,-90.17703,01/01/2004
550,AR,AR0180200,Earle Police Department,City,AR,West South Central,South,Region III,CRITTENDEN,True,35.211878,-90.315331,08/01/2005
551,AR,AR0180400,Marion Police Department,City,AR,West South Central,South,Region III,CRITTENDEN,True,35.211878,-90.315331,07/01/2003
552,AR,AR0181000,Jericho,City,AR,West South Central,South,Region III,CRITTENDEN,True,,,01/01/2016
553,AR,AR0190000,Cross County Sheriff's Office,County,AR,West South Central,South,Region III,CROSS,True,35.223557,-90.786934,01/01/2003
554,AR,AR0190100,Wynne Police Department,City,AR,West South Central,South,Region III,CROSS,True,35.223675,-90.78702,08/01/2004
555,AR,AR0190200,Parkin Police Department,City,AR,West South Central,South,Region III,CROSS,True,35.291259,-90.773894,04/01/2011
556,AR,AR0190300,Cherry Valley,City,AR,West South Central,South,Region III,CROSS,True,,,01/01/2016
557,AR,AR0200000,Dallas County Sheriff's Office,County,AR,West South Central,South,Region III,DALLAS,True,33.967823,-92.653999,01/01/2006
558,AR,AR0200100,Fordyce Police Department,City,AR,West South Central,South,Region III,DALLAS,True,33.967823,-92.653999,08/01/2003
559,AR,AR0210000,Desha County Sheriff's Office,County,AR,West South Central,South,Region III,DESHA,False,33.828748,-91.244427,09/01/2003
560,AR,AR0210100,McGehee Police Department,City,AR,West South Central,South,Region III,DESHA,True,33.828748,-91.244427,01/01/2003
561,AR,AR0210200,Arkansas City Police Department,City,AR,West South Central,South,Region III,DESHA,False,33.828748,-91.244427,11/01/2006
562,AR,AR0210300,Dumas Police Department,City,AR,West South Central,South,Region III,DESHA,True,33.828748,-91.244427,01/01/2003
563,AR,AR0220000,Drew County Sheriff's Office,County,AR,West South Central,South,Region III,DREW,True,33.626446,-91.79111,01/01/2003
564,AR,AR0220100,Monticello Police Department,City,AR,West South Central,South,Region III,DREW,True,33.587242,-91.722778,08/01/2003
565,AR,AR0220300,University of Arkansas: Monticello,University or College,AR,West South Central,South,Region III,DREW,True,33.587242,-91.722778,01/01/2003
566,AR,AR0230000,Faulkner County Sheriff's Office,County,AR,West South Central,South,Region III,FAULKNER,True,35.088737,-92.442505,07/01/2004
567,AR,AR0230100,Conway Police Department,City,AR,West South Central,South,Region III,FAULKNER,True,35.08855,-92.43863,01/01/2008
568,AR,AR0230200,Greenbrier Police Department,City,AR,West South Central,South,Region III,FAULKNER,True,35.146356,-92.324654,01/01/2004
569,AR,AR0230300,Mayflower Police Department,City,AR,West South Central,South,Region III,FAULKNER,True,35.146356,-92.324654,07/01/2007
570,AR,AR0230400,Vilonia Police Department,City,AR,West South Central,South,Region III,FAULKNER,True,35.146356,-92.324654,05/01/2003
571,AR,AR0230500,Guy Police Department,City,AR,West South Central,South,Region III,FAULKNER,True,35.146356,-92.324654,01/01/2007
572,AR,AR0230600,University of Central Arkansas,University or College,AR,West South Central,South,Region III,FAULKNER,True,35.146356,-92.324654,01/01/2003
573,AR,AR0240000,Franklin County Sheriff's Office,County,AR,West South Central,South,Region III,FRANKLIN,True,35.508573,-93.887672,10/01/2006
574,AR,AR0240100,Ozark Police Department,City,AR,West South Central,South,Region III,FRANKLIN,True,35.508573,-93.887672,01/01/2003
575,AR,AR0240200,Charleston Police Department,City,AR,West South Central,South,Region III,FRANKLIN,True,35.508573,-93.887672,01/01/2003
576,AR,AR0240300,Altus Police Department,City,AR,West South Central,South,Region III,FRANKLIN,True,35.508573,-93.887672,01/01/2014
577,AR,AR0250000,Fulton County Sheriff's Office,County,AR,West South Central,South,Region III,FULTON,True,36.383447,-91.819245,01/01/2003
578,AR,AR0250100,Salem Police Department,City,AR,West South Central,South,Region III,FULTON,True,36.383447,-91.819245,02/01/2004
579,AR,AR0250200,Mammoth Spring Police Department,City,AR,West South Central,South,Region III,FULTON,True,36.383447,-91.819245,03/01/2006
580,AR,AR0260000,Garland County Sheriff's Office,County,AR,West South Central,South,Region III,GARLAND,True,34.504906,-93.05932,01/01/2004
581,AR,AR0260100,Hot Springs Police Department,City,AR,West South Central,South,Region III,GARLAND,True,34.578861,-93.146915,02/01/2001
582,AR,AR0270000,Grant County Sheriff's Office,County,AR,West South Central,South,Region III,GRANT,True,34.306824,-92.40039,01/01/2003
583,AR,AR0270100,Sheridan Police Department,City,AR,West South Central,South,Region III,GRANT,True,34.305027,-92.39071,01/01/2003
584,AR,AR0280000,Greene County Sheriff's Office,County,AR,West South Central,South,Region III,GREENE,True,36.07919,-90.54762,01/01/2003
585,AR,AR0280100,Paragould Police Department,City,AR,West South Central,South,Region III,GREENE,True,36.119922,-90.565241,01/01/2005
586,AR,AR0280200,Marmaduke Police Department,City,AR,West South Central,South,Region III,GREENE,True,36.186962,-90.38301,06/01/2004
587,AR,AR0290000,Hempstead County Sheriff's Office,County,AR,West South Central,South,Region III,HEMPSTEAD,True,33.728611,-93.665809,01/01/2003
588,AR,AR0290100,Hope Police Department,City,AR,West South Central,South,Region III,HEMPSTEAD,True,33.728611,-93.665809,07/01/2004
589,AR,AR0300000,Hot Spring County Sheriff's Office,County,AR,West South Central,South,Region III,HOT SPRING,True,34.356274,-92.80937,09/01/2016
590,AR,AR0300100,Malvern Police Department,City,AR,West South Central,South,Region III,HOT SPRING,True,34.356274,-92.80937,01/01/2010
591,AR,AR0310000,Howard County Sheriff's Office,County,AR,West South Central,South,Region III,HOWARD,True,34.083064,-93.990931,01/01/2003
592,AR,AR0310100,Nashville Police Department,City,AR,West South Central,South,Region III,HOWARD,True,33.947216,-93.84702,01/01/2003
593,AR,AR0310200,Dierks Police Department,City,AR,West South Central,South,Region III,HOWARD,True,34.083064,-93.990931,04/01/2004
594,AR,AR0310400,Mineral Springs Police Department,City,AR,West South Central,South,Region III,HOWARD,True,34.083064,-93.990931,01/01/2004
595,AR,AR0320000,Independence County Sheriff's Office,County,AR,West South Central,South,Region III,INDEPENDENCE,True,35.737499,-91.559942,01/01/2007
596,AR,AR0320100,Batesville Police Department,City,AR,West South Central,South,Region III,INDEPENDENCE,True,35.771168,-91.65075,06/01/2015
597,AR,AR0330000,Izard County Sheriff's Office,County,AR,West South Central,South,Region III,IZARD,True,36.094879,-91.913625,01/01/2004
598,AR,AR0340000,Jackson County Sheriff's Office,County,AR,West South Central,South,Region III,JACKSON,True,35.596605,-91.223178,01/01/2003
599,AR,AR0340100,Newport Police Department,City,AR,West South Central,South,Region III,JACKSON,True,35.596605,-91.223178,01/01/2008
600,AR,AR0340200,Tuckerman Police Department,City,AR,West South Central,South,Region III,JACKSON,True,35.596605,-91.223178,02/01/2005
601,AR,AR0340300,Diaz Police Department,City,AR,West South Central,South,Region III,JACKSON,True,35.596605,-91.223178,01/01/2004
602,AR,AR0340600,Swifton Police Department,City,AR,West South Central,South,Region III,JACKSON,True,35.596605,-91.223178,03/01/2003
603,AR,AR0340700,Arkansas State University: Newport,University or College,AR,West South Central,South,Region III,JACKSON,True,35.596605,-91.223178,01/01/2016
604,AR,AR0350000,Jefferson County Sheriff's Office,County,AR,West South Central,South,Region III,JEFFERSON,True,34.277695,-91.930701,01/01/2003
605,AR,AR0350100,Pine Bluff Police Department,City,AR,West South Central,South,Region III,JEFFERSON,True,34.221638,-92.00195,01/01/2009
606,AR,AR0350200,White Hall Police Department,City,AR,West South Central,South,Region III,JEFFERSON,True,34.273453,-92.09051,01/01/2008
607,AR,AR0350300,Redfield Police Department,City,AR,West South Central,South,Region III,JEFFERSON,True,34.277695,-91.930701,01/01/2003
608,AR,AR0350400,University of Arkansas: Pine Bluff,University or College,AR,West South Central,South,Region III,JEFFERSON,True,34.277695,-91.930701,01/01/2009
609,AR,AR0360000,Johnson County Sheriff's Office,County,AR,West South Central,South,Region III,JOHNSON,True,35.573359,-93.466322,01/01/2008
610,AR,AR0360100,Clarksville Police Department,City,AR,West South Central,South,Region III,JOHNSON,True,35.47226,-93.4646,01/01/2008
611,AR,AR0360300,Lamar Police Department,City,AR,West South Central,South,Region III,JOHNSON,True,35.573359,-93.466322,01/01/2011
612,AR,AR0370000,Lafayette County Sheriff's Office,County,AR,West South Central,South,Region III,LAFAYETTE,False,33.24066,-93.611643,04/01/2004
613,AR,AR0370200,Stamps Police Department,City,AR,West South Central,South,Region III,LAFAYETTE,True,33.36069,-93.49839,11/01/2008
614,AR,AR0370300,Lewisville Police Department,City,AR,West South Central,South,Region III,LAFAYETTE,True,33.24066,-93.611643,04/01/2004
615,AR,AR0380000,Lawrence County Sheriff's Office,County,AR,West South Central,South,Region III,LAWRENCE,True,36.070007,-90.957855,03/01/2005
616,AR,AR0380100,Walnut Ridge Police Department,City,AR,West South Central,South,Region III,LAWRENCE,True,36.068058,-90.95553,01/01/2003
617,AR,AR0380200,Hoxie Police Department,City,AR,West South Central,South,Region III,LAWRENCE,True,36.041098,-91.101153,01/01/2005
618,AR,AR0380400,Ravenden Police Department,City,AR,West South Central,South,Region III,LAWRENCE,True,36.244396,-91.27053,03/01/2008
619,AR,AR0380500,Black Rock Police Department,City,AR,West South Central,South,Region III,LAWRENCE,True,36.041098,-91.101153,01/01/2013
620,AR,AR0390000,Lee County Sheriff's Office,County,AR,West South Central,South,Region III,LEE,True,34.774548,-90.75726,01/01/2003
621,AR,AR0390100,Marianna Police Department,City,AR,West South Central,South,Region III,LEE,True,34.774353,-90.756905,01/01/2003
622,AR,AR0400000,Lincoln County Sheriff's Office,County,AR,West South Central,South,Region III,LINCOLN,True,33.939323,-91.84514,04/01/2003
623,AR,AR0400200,Star City Police Department,City,AR,West South Central,South,Region III,LINCOLN,True,33.957665,-91.727624,01/01/2003
624,AR,AR0410000,Little River County Sheriff's Office,County,AR,West South Central,South,Region III,LITTLE RIVER,True,33.67288,-94.13271,09/01/2003
